algo,delta,device,model_path,bytekgw_config,kgw_config,seed,prompt_id,c4_source_path,c4_source_line,prompt_text,c4_source_head,full_text,continuation_text,stat_name,stat_value,ppl,prompt_tokens,cont_tokens,full_tokens,prompt_found_in_full,gen_params_json
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1343,109,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,109,"The Volstead Act was repealed on this date in 1933, returning control of alcohol to the states, and it was ","The Volstead Act was repealed on this date in 1933, returning control of alcohol to the states, and it was a happy day at the F.X. Matt Brewery. UTICA, N.Y. -- A total of 85 years ago Wednesday marked the end of prohibition, which meant leg","The Volstead Act was repealed on this date in 1933, returning control of alcohol to the states, and it was 15 years before all states had repealed their Prohibition laws. However, the 18th Amendment, which had established Prohibition, was not officially repealed until 1935, when the 21st Amendment went into effect. President Franklin D. Roosevelt signed the repeal legislation in February 1933, and it took effect in December of that same year. The repeal was the result of a long movement by Americans seeking to change the Prohibition laws, and it marked the end of a tumultuous period in American history. The law was repealed in large part because of the widespread disregard of Prohibition and the rise of organized crime that accompanied it","15 years before all states had repealed their Prohibition laws. However, the 18th Amendment, which had established Prohibition, was not officially repealed until 1935, when the 21st Amendment went into effect. President Franklin D. Roosevelt signed the repeal legislation in February 1933, and it took effect in December of that same year. The repeal was the result of a long movement by Americans seeking to change the Prohibition laws, and it marked the end of a tumultuous period in American history. The law was repealed in large part because of the widespread disregard of Prohibition and the rise of organized crime that accompanied it",score,3.5925849560819945,2.43071048129074,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1344,110,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,110,"Nelson Mandela statue in Westminster, London. ""Comrade Mandela's release was achieved through our struggles that had pushed the apartheid regime ","Nelson Mandela statue in Westminster, London. ""Comrade Mandela's release was achieved through our struggles that had pushed the apartheid regime into a corner where they were forced to negotiate their way out of power,"" he said. ""Mandela's ","Nelson Mandela statue in Westminster, London. ""Comrade Mandela's release was achieved through our struggles that had pushed the apartheid regime 24 hours a day, 7 days a week, to the brink of collapse."" - Ahmed Kathrada.
Ahmed Kathrada, a key figure in the fight against apartheid, died on Thursday, March 28, 2017. Kathrada was a close friend of Nelson Mandela's and served on Robben Island with him. He was also instrumental in the 1955 Congress of the People, where the Freedom Charter was adopted.
Born in 1929, Kathrada was a young man when he became involved in the anti-apartheid movement, joining the African National Congress (ANC) at the age of 21. He","24 hours a day, 7 days a week, to the brink of collapse."" - Ahmed Kathrada.
Ahmed Kathrada, a key figure in the fight against apartheid, died on Thursday, March 28, 2017. Kathrada was a close friend of Nelson Mandela's and served on Robben Island with him. He was also instrumental in the 1955 Congress of the People, where the Freedom Charter was adopted.
Born in 1929, Kathrada was a young man when he became involved in the anti-apartheid movement, joining the African National Congress (ANC) at the age of 21. He",score,3.6620480644702176,1.9322621331095473,28,128,156,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1345,111,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,111,"Ronny Deila blamed a rutted, ploughed Hampden pitch for his side's failure to inflict League Cup embarrassment upon Rangers. Denying ","Ronny Deila blamed a rutted, ploughed Hampden pitch for his side's failure to inflict League Cup embarrassment upon Rangers. Denying they removed their feet from the pedal after the break Deila warned the SPFL the awful pitch wasn't good en","Ronny Deila blamed a rutted, ploughed Hampden pitch for his side's failure to inflict League Cup embarrassment upon Rangers. Denying 10-man Thistle a place in the quarter-finals, the Hoops enjoyed 70% of possession but only managed a 1-0 victory thanks to James Forrest's 55th-minute strike.
""We expected to win more comfortably,"" admitted Deila. ""The pitch was a major problem for us. We couldn't get the ball down and play our normal game. It was a struggle. Rangers had a big, physical team and they used that to their advantage.

""I think we deserved to win, but we didn't play our best football. The pitch made it hard for us to maintain possession and create chances. We have to learn","10-man Thistle a place in the quarter-finals, the Hoops enjoyed 70% of possession but only managed a 1-0 victory thanks to James Forrest's 55th-minute strike.
""We expected to win more comfortably,"" admitted Deila. ""The pitch was a major problem for us. We couldn't get the ball down and play our normal game. It was a struggle. Rangers had a big, physical team and they used that to their advantage.

""I think we deserved to win, but we didn't play our best football. The pitch made it hard for us to maintain possession and create chances. We have to learn",score,4.7389940405247435,2.651426126672716,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1346,112,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,112,"Back in 1982, the Endangered Species Act took the ocelot under its protection. The ocelot is a vulnerable creature, susceptible ","Back in 1982, the Endangered Species Act took the ocelot under its protection. The ocelot is a vulnerable creature, susceptible to habitat changes like roads, agriculture, housing developments and trapping. There may be fewer than 100 left ","Back in 1982, the Endangered Species Act took the ocelot under its protection. The ocelot is a vulnerable creature, susceptible  to various human activities such as habitat destruction, hunting, and poaching. By putting the ocelot under federal protection, the U.S. government aimed to safeguard its future and help the species recover.
Since then, conservation efforts have been underway to protect the ocelot and its habitat in south Texas and northeastern Mexico. Here are some of the key initiatives:
  1. Habitat preservation and restoration: Efforts focus on protecting and restoring the ocelot's habitats, including grasslands, deciduous forests, and scrublands.
  2. Research and monitoring: Scientists study ocelot behavior, population dynamics, and"," to various human activities such as habitat destruction, hunting, and poaching. By putting the ocelot under federal protection, the U.S. government aimed to safeguard its future and help the species recover.
Since then, conservation efforts have been underway to protect the ocelot and its habitat in south Texas and northeastern Mexico. Here are some of the key initiatives:
  1. Habitat preservation and restoration: Efforts focus on protecting and restoring the ocelot's habitats, including grasslands, deciduous forests, and scrublands.
  2. Research and monitoring: Scientists study ocelot behavior, population dynamics, and",score,2.6506237853782464,2.024004804121058,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1347,113,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,113,Why do CEOs need extravagant perks even when they are firing staff and pleading for taxpayer bailouts? It may just ,"Why do CEOs need extravagant perks even when they are firing staff and pleading for taxpayer bailouts? It may just be in their makeup, experts say. It takes arrogance and narcissism to become leader of a Fortune 500 company. Those same trai","Why do CEOs need extravagant perks even when they are firing staff and pleading for taxpayer bailouts? It may just  be because they think they're worth it. After all, they're ""leaders."" But should we really reward their senseless extravagance? No way. It's time to take a hard look at CEO pay and demand some accountability.
We all know that during a financial crisis, it's the poor and vulnerable who get hit hardest. And it's no surprise that CEOs, who have a long history of gaming the system and exploiting their workers, are now asking for taxpayer handouts to ""save"" their failing companies. But should we reward them for their selfishness and short-sightedness by giving them even more money and perks?
"," be because they think they're worth it. After all, they're ""leaders."" But should we really reward their senseless extravagance? No way. It's time to take a hard look at CEO pay and demand some accountability.
We all know that during a financial crisis, it's the poor and vulnerable who get hit hardest. And it's no surprise that CEOs, who have a long history of gaming the system and exploiting their workers, are now asking for taxpayer handouts to ""save"" their failing companies. But should we reward them for their selfishness and short-sightedness by giving them even more money and perks?
",score,4.701280763401239,3.7924331777226605,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1348,114,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,114,"Assembly Minority Leader Pat Hickey, R-Reno, will have a GOP primary election opponent in 2014. Richard Fineberg, a retired lawyer ","Assembly Minority Leader Pat Hickey, R-Reno, will have a GOP primary election opponent in 2014. Richard Fineberg, a retired lawyer who specialized in workers compensation cases, confirmed Tuesday he would run against Hickey in the Assembly ","Assembly Minority Leader Pat Hickey, R-Reno, will have a GOP primary election opponent in 2014. Richard Fineberg, a retired lawyer  and frequent critic of Hickey's, filed nomination papers with the Nevada Secretary of State's office yesterday to challenge Hickey in the June 10 primary.
Fineberg, a former Democratic candidate, switched his party registration to Republican in 2012 and has been vocal in his criticism of Hickey's legislative record. He has also challenged Hickey to a series of public debates and forums.
Hickey, first elected to the Assembly in 2002, has been a consistent supporter of Republican causes in Carson City. He served as Assembly Minority Leader from 2005-2012 and was elected to the position again in 2013"," and frequent critic of Hickey's, filed nomination papers with the Nevada Secretary of State's office yesterday to challenge Hickey in the June 10 primary.
Fineberg, a former Democratic candidate, switched his party registration to Republican in 2012 and has been vocal in his criticism of Hickey's legislative record. He has also challenged Hickey to a series of public debates and forums.
Hickey, first elected to the Assembly in 2002, has been a consistent supporter of Republican causes in Carson City. He served as Assembly Minority Leader from 2005-2012 and was elected to the position again in 2013",score,2.008048322256247,2.4738155572606573,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1349,115,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,115,Northeastern International Airways suspended service on all but one of its routes after an unsuccessful attempt to attract passengers with ,"Northeastern International Airways suspended service on all but one of its routes after an unsuccessful attempt to attract passengers with new cut-rate fares. The airline, which filed for bankruptcy Tuesday, suspended ''until further notice","Northeastern International Airways suspended service on all but one of its routes after an unsuccessful attempt to attract passengers with 1960s-inspired branding and retro-themed plane decorations. The airline, based in Michigan, sought to differentiate itself from bigger competitors like Delta and United by revamping its image to appeal to nostalgic travelers. However, it appears the gamble didn't pay off, as the airline has been forced to dramatically scale back its operations to stay afloat. Northeastern International currently operates just one route, connecting Detroit Metropolitan Wayne County Airport to Chicago O'Hare International Airport. The airline's leadership says it will continue to monitor the situation and may need to make further adjustments if demand for its services remains weak. Northeastern International began its retro-themed branding and decor","1960s-inspired branding and retro-themed plane decorations. The airline, based in Michigan, sought to differentiate itself from bigger competitors like Delta and United by revamping its image to appeal to nostalgic travelers. However, it appears the gamble didn't pay off, as the airline has been forced to dramatically scale back its operations to stay afloat. Northeastern International currently operates just one route, connecting Detroit Metropolitan Wayne County Airport to Chicago O'Hare International Airport. The airline's leadership says it will continue to monitor the situation and may need to make further adjustments if demand for its services remains weak. Northeastern International began its retro-themed branding and decor",score,4.37136632386431,3.2311934640416666,24,128,152,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1350,116,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,116,"Friday Night Live: Hilarious Improv Comedy featuring live music from pianist Keith Munslow! Get beside yourself with FNL’s interactive scenes, ","Friday Night Live: Hilarious Improv Comedy featuring live music from pianist Keith Munslow! Get beside yourself with FNL’s interactive scenes, on-the-spot musicals, improvised song, dance, and skits! Performances are intended for audiences ","Friday Night Live: Hilarious Improv Comedy featuring live music from pianist Keith Munslow! Get beside yourself with FNL’s interactive scenes, 4th-wall-breaking humor, and musical mash-ups!
Show at 7:30 PM & 9:30 PM
Doors open at 6:45 PM & 8:45 PM
Please note that due to the nature of improv comedy, the content and subject matter of the show are subject to change and may not be suitable for all ages.
Keith Munslow is a composer, singer, and songwriter with a career that spans multiple genres, from jazz and blues to rock and pop. Keith has worked with a variety of ensembles, from duo to large jazz orchestra, and has written music for film, television, and","4th-wall-breaking humor, and musical mash-ups!
Show at 7:30 PM & 9:30 PM
Doors open at 6:45 PM & 8:45 PM
Please note that due to the nature of improv comedy, the content and subject matter of the show are subject to change and may not be suitable for all ages.
Keith Munslow is a composer, singer, and songwriter with a career that spans multiple genres, from jazz and blues to rock and pop. Keith has worked with a variety of ensembles, from duo to large jazz orchestra, and has written music for film, television, and",score,3.2931992485002453,2.672221519519926,32,128,160,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1351,117,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,117,"DAVIDSON, N.C., Jan. 10, 2019 /PRNewswire/ -- Rocus Networks, a managed cybersecurity service provider for business, announced today that it ","DAVIDSON, N.C., Jan. 10, 2019 /PRNewswire/ -- Rocus Networks, a managed cybersecurity service provider for business, announced today that it has entered the Palo Alto Networks NextWave Managed Security Service Provider (MSSP) Program. ""We c","DAVIDSON, N.C., Jan. 10, 2019 /PRNewswire/ -- Rocus Networks, a managed cybersecurity service provider for business, announced today that it  has been recognized as one of the most innovative companies in North Carolina by the Charlotte Business Journal.
The Charlotte Business Journal's Most Innovative Companies list highlights companies that are pushing boundaries, solving complex problems, and driving growth in their industries. The companies were selected through a nomination and review process by a panel of judges.
""We are thrilled to be recognized as one of the most innovative companies in North Carolina,"" said Bob Anderson, CEO of Rocus Networks. ""Our team has worked tirelessly to develop innovative solutions that help our clients stay ahead of the evolving cybersecurity threats. This recognition is a testament to their hard work and dedication.""
Rocus Networks offers a"," has been recognized as one of the most innovative companies in North Carolina by the Charlotte Business Journal.
The Charlotte Business Journal's Most Innovative Companies list highlights companies that are pushing boundaries, solving complex problems, and driving growth in their industries. The companies were selected through a nomination and review process by a panel of judges.
""We are thrilled to be recognized as one of the most innovative companies in North Carolina,"" said Bob Anderson, CEO of Rocus Networks. ""Our team has worked tirelessly to develop innovative solutions that help our clients stay ahead of the evolving cybersecurity threats. This recognition is a testament to their hard work and dedication.""
Rocus Networks offers a",score,2.5141574442188355,1.8240772062604442,39,128,167,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1352,118,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,118,Do Twinkle and mum Dimple share a wardrobe? The star wife was missing for a greater part of the year ,"Do Twinkle and mum Dimple share a wardrobe? The star wife was missing for a greater part of the year from public glare due to her pregnancy. Twinkle chose to wear an Abu Jani-Sandeep Khosla outfit, the same one her mother Dimple had worn la","Do Twinkle and mum Dimple share a wardrobe? The star wife was missing for a greater part of the year 2022, and fans were left wondering where she was.
Her partner, Twinkle Khanna, who is also a popular author and interior designer, kept her whereabouts a secret, only revealing that she was taking time off to focus on her health and wellbeing.
Twinkle Khanna, who is also a mother to two kids with Akshay Kumar, has now opened up about the experience of living with a family member who is going through a tough time. In an interview, she talked about how challenging it can be to keep the emotions in check when someone you love is dealing with a tough situation.
""It's a very difficult thing to","2022, and fans were left wondering where she was.
Her partner, Twinkle Khanna, who is also a popular author and interior designer, kept her whereabouts a secret, only revealing that she was taking time off to focus on her health and wellbeing.
Twinkle Khanna, who is also a mother to two kids with Akshay Kumar, has now opened up about the experience of living with a family member who is going through a tough time. In an interview, she talked about how challenging it can be to keep the emotions in check when someone you love is dealing with a tough situation.
""It's a very difficult thing to",score,5.0963686064660765,2.930565220660905,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1353,119,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,119,McDonald’s jumped 5.3 percent after the world’s biggest fast-food chain by revenue topped analysts’ forecasts for profit and sales. Shares ,"McDonald’s jumped 5.3 percent after the world’s biggest fast-food chain by revenue topped analysts’ forecasts for profit and sales. Shares of oil refiner Andeavor surged 14.4 percent, the biggest percentage gainer on the S&P 500, after riva","McDonald’s jumped 5.3 percent after the world’s biggest fast-food chain by revenue topped analysts’ forecasts for profit and sales. Shares 4.2 percent higher at an all-time high. Goldman Sachs added the stock to its “conviction buy” list, citing strong growth and a promising business strategy.
McDonald’s stock has risen 30 percent in the last 12 months, with investors betting on a sustained resurgence in sales driven by new menu items, technology upgrades, and a revamped brand image.
McDonald’s profit rose 5.9 percent in the latest quarter as customers flocked to the company’s newer menu items, such as the signature Big Mac sandwich and premium salads. Same-restaurant sales rose 3.6 percent, beating analyst estimates.
CEO Chris","4.2 percent higher at an all-time high. Goldman Sachs added the stock to its “conviction buy” list, citing strong growth and a promising business strategy.
McDonald’s stock has risen 30 percent in the last 12 months, with investors betting on a sustained resurgence in sales driven by new menu items, technology upgrades, and a revamped brand image.
McDonald’s profit rose 5.9 percent in the latest quarter as customers flocked to the company’s newer menu items, such as the signature Big Mac sandwich and premium salads. Same-restaurant sales rose 3.6 percent, beating analyst estimates.
CEO Chris",score,5.801925340982738,3.9938897272077902,31,128,159,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1354,120,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,120,the World Challenge a year ago. He won at Hilton Head on the U.S. Championships in Doral and Shanghai. the ,the World Challenge a year ago. He won at Hilton Head on the U.S. Championships in Doral and Shanghai. the way up to No. 12. Woods won the vote as the best player on the U.S. PGA Tour. and Firestone – and there would be no debate. who are a,"the World Challenge a year ago. He won at Hilton Head on the U.S. Championships in Doral and Shanghai. the 2018 BMW PGA Championship.
He is expected to make a big name for himself in the future, particularly with his impressive drives. His skills on the golf course will give him an edge over his competitors, making him one of the best players in the world.
This year has started strong for him as well. Justin Thomas won the Sentry Tournament of Champions in Hawaii, his 14th PGA Tour title. His win at the CJ Cup in Korea will also be a strong memory for him, a victory that propelled him to the top of the FedExCup standings.
Thomas will be looking forward to the 2020 Masters, a tournament where","2018 BMW PGA Championship.
He is expected to make a big name for himself in the future, particularly with his impressive drives. His skills on the golf course will give him an edge over his competitors, making him one of the best players in the world.
This year has started strong for him as well. Justin Thomas won the Sentry Tournament of Champions in Hawaii, his 14th PGA Tour title. His win at the CJ Cup in Korea will also be a strong memory for him, a victory that propelled him to the top of the FedExCup standings.
Thomas will be looking forward to the 2020 Masters, a tournament where",score,6.531972647421808,4.766076536967106,27,128,155,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1355,121,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,121,Hull - Where the US goes the UK often follows. This is especially true of negatives. If the US has ,Hull - Where the US goes the UK often follows. This is especially true of negatives. If the US has extreme weather we usually experience similar a few days later. If violent crime increases across the Pond likewise in the UK. Then there is ,"Hull - Where the US goes the UK often follows. This is especially true of negatives. If the US has 2 million vacant homes, then the UK will have around 200,000 vacant homes. This phenomenon has been observed for many years. So, it seems the UK has been following the US in recent years, and it's now experiencing its own housing bubble, which has led to a significant increase in house prices. (The Guardian, 2019).
Despite government efforts to control the housing market, the UK's house prices continue to soar. According to a report by Rightmove, house prices in the UK have risen by 2% to reach an average of £231,734. This is partly due to a shortage of homes,","2 million vacant homes, then the UK will have around 200,000 vacant homes. This phenomenon has been observed for many years. So, it seems the UK has been following the US in recent years, and it's now experiencing its own housing bubble, which has led to a significant increase in house prices. (The Guardian, 2019).
Despite government efforts to control the housing market, the UK's house prices continue to soar. According to a report by Rightmove, house prices in the UK have risen by 2% to reach an average of £231,734. This is partly due to a shortage of homes,",score,5.589565568382148,3.87101065844345,25,128,153,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1356,122,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,122,2 bedroom home with extra room for office or 3rd bedroom. Kitchen features Oak cabinets. Home features wood flooring in ,2 bedroom home with extra room for office or 3rd bedroom. Kitchen features Oak cabinets. Home features wood flooring in living area and large deck for entertaining. Pets negotiable with deposit.,"2 bedroom home with extra room for office or 3rd bedroom. Kitchen features Oak cabinets. Home features wood flooring in 2 main living areas and tile in kitchen and bathrooms. Master bath features large shower and separate tub. Large master walk-in closet. Backyard features deck and fenced yard. Community offers pool, hot tub, playground, and walking trail. Located in highly rated schools. Call for your showing today! 3.5% commission offered to buyer's agent. Buyer to verify all information. Subject to seller's confirmation. Property is being sold ""as-is"". Seller is offering $6,000 credit at closing for repairs. Buyer must assume ownership of existing home warranty. Seller is open to negotiations. Contact agent for more information. Square footage is","2 main living areas and tile in kitchen and bathrooms. Master bath features large shower and separate tub. Large master walk-in closet. Backyard features deck and fenced yard. Community offers pool, hot tub, playground, and walking trail. Located in highly rated schools. Call for your showing today! 3.5% commission offered to buyer's agent. Buyer to verify all information. Subject to seller's confirmation. Property is being sold ""as-is"". Seller is offering $6,000 credit at closing for repairs. Buyer must assume ownership of existing home warranty. Seller is open to negotiations. Contact agent for more information. Square footage is",score,3.8503900264394906,3.6011383362721756,26,128,154,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:1,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1357,123,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,123,"GRANT COUNTY, N.M. - ""Everywhere I go, the kids call me the book lady,"" Dolly Parton said. She may be ","GRANT COUNTY, N.M. - ""Everywhere I go, the kids call me the book lady,"" Dolly Parton said. She may be known for her country hits, but for years Dolly Parton has been giving out books to homes all over the country, with the help of people li","GRANT COUNTY, N.M. - ""Everywhere I go, the kids call me the book lady,"" Dolly Parton said. She may be 71 years old, but her love for literacy has not waned.
In fact, the Queen of Country is celebrating a major milestone in her philanthropic endeavor, Imagination Library. This program provides free books to children from birth to age 5 in participating communities. As of January 2018, she reached the 100 million mark of books distributed worldwide.
""That's a lot of books, honey!"" Parton said, beaming with pride.
Imagination Library started back in 1995 in Sevier County, Tennessee, where Parton grew up. Her grandfather used to read to her before bed, sparking her love for reading.","71 years old, but her love for literacy has not waned.
In fact, the Queen of Country is celebrating a major milestone in her philanthropic endeavor, Imagination Library. This program provides free books to children from birth to age 5 in participating communities. As of January 2018, she reached the 100 million mark of books distributed worldwide.
""That's a lot of books, honey!"" Parton said, beaming with pride.
Imagination Library started back in 1995 in Sevier County, Tennessee, where Parton grew up. Her grandfather used to read to her before bed, sparking her love for reading.",score,3.522819383711917,2.4895684320673226,33,128,161,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
KGW,2.0,cuda:0,../Meta-Llama-3-8B-Instruct,config/ByteKGWv5.json,config/KGW.json,1358,124,dataset/c4/realnewslike/c4-train.00000-of-00512.json.gz,124,"Following her acceptance into iPOP! after try-outs in Fort Walton Beach, Michelle Bryant is talking positively about her fast-approaching opportunity. ","Following her acceptance into iPOP! after try-outs in Fort Walton Beach, Michelle Bryant is talking positively about her fast-approaching opportunity. In her mind, there are no ifs, ands or buts. She�s going. Period. However, to participate","Following her acceptance into iPOP! after try-outs in Fort Walton Beach, Michelle Bryant is talking positively about her fast-approaching opportunity. 2012 iPOP! held its annual auditions in June, in which aspiring performers aged 12-18 years old gathered in Orlando, FL. Michelle, a young lady with a fiery personality and passionate spirit, is counting the days until she takes part in this coveted event, which offers training, mentorship, and industry networking.
iPOP! is renowned for launching the careers of notable stars such as Kristen Bell, Mark Salling, and Justin Gaston. This platform has always been committed to nurturing fresh talent, and Michelle Bryant is no exception. With her enthusiasm and unwavering dedication, she is eager to take on the opportunities","2012 iPOP! held its annual auditions in June, in which aspiring performers aged 12-18 years old gathered in Orlando, FL. Michelle, a young lady with a fiery personality and passionate spirit, is counting the days until she takes part in this coveted event, which offers training, mentorship, and industry networking.
iPOP! is renowned for launching the careers of notable stars such as Kristen Bell, Mark Salling, and Justin Gaston. This platform has always been committed to nurturing fresh talent, and Michelle Bryant is no exception. With her enthusiasm and unwavering dedication, she is eager to take on the opportunities",score,4.769867292381216,5.033980069360588,30,128,158,True,"{""do_sample"": true, ""eos_token_id"": 128009, ""max_new_tokens"": 128, ""pad_token_id"": 128009, ""repetition_penalty"": 1.0, ""temperature"": 1.0, ""top_k"": 50, ""top_p"": 0.95, ""use_cache"": true}"
